,EmployeeNumber,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,YearlyIncome
2504,6035,Y,Yes,25.0,4.0,2.0,80.0,1.0,12.0,4.0,3.0,11.0,10.0,5.0,7.0,27696.0
2505,6036,Y,Yes,25.0,4.0,2.0,80.0,1.0,12.0,4.0,3.0,11.0,10.0,5.0,7.0,27696.0
2506,6037,Y,Yes,18.0,3.0,2.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,8457.0,35112.0
2507,6038,Y,Yes,18.0,3.0,2.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,8457.0,35112.0
2508,6039,Y,Yes,18.0,3.0,2.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,8457.0,35112.0
2509,6040,Y,No,14.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,2.0,2816.0,2.0,2.0,33708.0
2510,6041,Y,No,14.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,2.0,2816.0,2.0,2.0,33708.0
2511,6042,Y,No,14.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,8.0,7.0,0.0,5.0,140556.0
2512,6043,Y,No,14.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,8.0,7.0,0.0,5.0,140556.0
2513,6044,Y,No,13.0,3.0,2.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,6551.0,0.0,32148.0
2514,6045,Y,No,13.0,3.0,2.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,6551.0,0.0,32148.0
2515,6046,Y,No,13.0,3.0,1.0,80.0,3.0,10.0,2.0,3.0,1.0,0.0,0.0,0.0,97932.0
2516,6047,Y,No,11.0,3.0,1.0,80.0,1.0,3201.0,2.0,4.0,10.0,9.0,9.0,4.0,75876.0
2517,6048,Y,No,11.0,3.0,1.0,80.0,1.0,3201.0,2.0,4.0,10.0,9.0,9.0,4.0,75876.0
2518,6049,Y,No,11.0,3.0,1.0,80.0,1.0,3201.0,2.0,4.0,10.0,9.0,9.0,4.0,75876.0
2519,6050,Y,Yes,19.0,3.0,2.0,80.0,1.0,30.0,3.0,3.0,15.0,11.0,2.0,9709.0,167592.0
2520,6051,Y,No,13.0,3.0,3.0,80.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,36816.0
2521,6052,Y,No,13.0,3.0,3.0,80.0,0.0,8.0,2.0,2.0,7.0,7.0,3.0,6.0,36816.0
2522,6053,Y,No,17.0,3.0,1.0,80.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,56160.0
2523,6054,Y,No,17.0,3.0,1.0,80.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,56160.0
2524,6055,Y,No,17.0,3.0,1.0,80.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,56160.0
2525,6056,Y,No,14.0,3.0,1.0,80.0,0.0,2230.0,3.0,3.0,2.0,2.0,2.0,0.0,54924.0
2526,6057,Y,No,14.0,3.0,1.0,80.0,0.0,2230.0,3.0,3.0,2.0,2.0,2.0,0.0,54924.0
2527,6058,Y,No,17.0,3.0,4.0,80.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,32136.0
2528,6059,Y,No,11.0,3.0,1.0,80.0,1.0,8.0,3.0,3.0,8.0,3.0,0.0,7.0,45060.0
2529,6060,Y,No,11.0,3.0,1.0,80.0,1.0,8.0,3.0,3.0,8.0,3.0,0.0,7.0,45060.0
2530,6061,Y,No,11.0,3.0,1.0,80.0,1.0,8.0,3.0,3.0,8.0,3.0,0.0,7.0,45060.0
2531,6062,Y,No,21.0,4.0,1.0,80.0,1.0,4.0,2.0,2.0,3.0,7866.0,0.0,2.0,59988.0
2532,6063,Y,Yes,12.0,3.0,1.0,80.0,0.0,7.0,5.0,2.0,4.0,2.0,0.0,3.0,25524.0
2533,6064,Y,Yes,12.0,3.0,1.0,80.0,0.0,7.0,5.0,2.0,4.0,2.0,0.0,3.0,25524.0
2534,6065,Y,Yes,12.0,3.0,1.0,80.0,0.0,7.0,5.0,2.0,4.0,2.0,0.0,3.0,25524.0
2535,6066,Y,Yes,15.0,3.0,2.0,80.0,1.0,7.0,3.0,4.0,7.0,7.0,5.0,6.0,44292.0
2536,6067,Y,No,14.0,3.0,3.0,80.0,1.0,17.0,1.0,4.0,15.0,11.0,5.0,3546.0,70824.0
2537,6068,Y,No,14.0,3.0,3.0,80.0,1.0,17.0,1.0,4.0,15.0,11.0,5.0,3546.0,70824.0
2538,6069,Y,No,16.0,3.0,2.0,80.0,0.0,29.0,1.0,2.0,5.0,2.0,9509.0,3.0,157704.0
2539,6070,Y,No,16.0,3.0,2.0,80.0,0.0,29.0,1.0,2.0,5.0,2.0,9509.0,3.0,157704.0
2540,6071,Y,No,19.0,3.0,4.0,80.0,1.0,7349.0,2.0,2.0,7.0,6.0,7.0,3.0,57288.0
2541,6072,Y,No,19.0,3.0,4.0,80.0,1.0,7349.0,2.0,2.0,7.0,6.0,7.0,3.0,57288.0
2542,6073,Y,No,19.0,3.0,4.0,80.0,1.0,7349.0,2.0,2.0,7.0,6.0,7.0,3.0,57288.0
2543,6074,Y,Yes,13.0,3.0,4.0,80.0,0.0,9.0,5.0,4.0,4.0,2.0,1.0,3.0,77580.0
2544,6075,Y,Yes,13.0,3.0,4.0,80.0,0.0,9.0,5.0,4.0,4.0,2.0,1.0,3.0,77580.0
2545,6076,Y,Yes,13.0,3.0,4.0,80.0,0.0,9.0,5.0,4.0,4.0,2.0,1.0,3.0,77580.0
2546,6077,Y,No,14.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,2.0,0.0,1.0,2.0,26244.0
2547,6078,Y,No,11.0,3.0,4.0,80.0,0.0,33.0,5.0,1.0,29.0,8.0,11.0,10.0,234792.0
2548,6079,Y,No,11.0,3.0,4.0,80.0,0.0,33.0,5.0,1.0,29.0,8.0,11.0,10.0,234792.0
2549,6080,Y,No,14.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,33732.0
2550,6081,Y,No,14.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,33732.0
2551,6082,Y,Yes,13.0,3.0,3.0,80.0,1.0,10.0,1.0,2.0,7.0,7.0,1.0,0.0,33336.0
2552,6083,Y,No,13.0,3.0,1.0,80.0,3.0,8.0,2.0,3.0,4.0,3.0,1.0,3.0,40896.0
2553,6084,Y,No,20.0,4.0,3.0,80.0,0.0,14.0,3.0,3.0,13.0,9.0,4.0,9.0,64116.0
2554,6085,Y,No,12.0,3.0,4.0,80.0,0.0,9.0,5.0,4.0,8.0,3509.0,7.0,1.0,65676.0
2555,6086,Y,No,14.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,35796.0
2556,6087,Y,No,14.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,35796.0
2557,6088,Y,No,23.0,4.0,2.0,80.0,0.0,2651.0,4.0,3.0,5.0,3.0,0.0,3.0,40884.0
2558,6089,Y,No,23.0,4.0,2.0,80.0,0.0,2651.0,4.0,3.0,5.0,3.0,0.0,3.0,40884.0
2559,6090,Y,No,23.0,4.0,2.0,80.0,0.0,2651.0,4.0,3.0,5.0,3.0,0.0,3.0,40884.0
2560,6091,Y,No,15.0,3.0,2.0,80.0,0.0,21.0,5.0,3.0,5.0,4.0,4.0,4.0,239112.0
2561,6092,Y,No,17.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,9321.0,29064.0
2562,6093,Y,No,17.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,9321.0,29064.0
2563,6094,Y,No,17.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,9321.0,29064.0
2564,6095,Y,No,14.0,3.0,1.0,80.0,1.0,6666.0,2.0,3.0,2.0,2.0,2.0,0.0,52368.0
2565,6096,Y,No,14.0,3.0,1.0,80.0,1.0,6666.0,2.0,3.0,2.0,2.0,2.0,0.0,52368.0
2566,6097,Y,No,14.0,3.0,1.0,80.0,1.0,6666.0,2.0,3.0,2.0,2.0,2.0,0.0,52368.0
2567,6098,Y,No,11.0,3.0,3.0,80.0,1.0,5.0,2.0,1.0,4763.0,2.0,0.0,2.0,32556.0
2568,6099,Y,No,11.0,3.0,3.0,80.0,1.0,5.0,2.0,1.0,4763.0,2.0,0.0,2.0,32556.0
2569,6100,Y,Yes,20.0,4.0,2.0,80.0,1.0,6.0,0.0,3.0,6.0,2.0,0.0,3.0,73704.0
2570,6101,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,6.0,4.0,7324.0,8.0,9.0,6.0,73500.0
2571,6102,Y,No,14.0,3.0,4.0,80.0,0.0,16.0,3.0,3.0,6140.0,3.0,1.0,10.0,74760.0
2572,6103,Y,No,13.0,3.0,2.0,80.0,2.0,2976.0,2.0,3.0,10.0,9.0,9.0,0.0,91152.0
2573,6104,Y,No,13.0,3.0,4.0,80.0,1.0,7.0,2.0,4.0,7.0,6.0,5.0,0.0,34128.0
2574,6105,Y,No,13.0,3.0,4.0,80.0,1.0,7.0,2.0,4.0,7.0,6.0,5.0,0.0,34128.0
2575,6106,Y,No,13.0,3.0,4.0,80.0,1.0,7.0,2.0,4.0,7.0,6.0,5.0,0.0,34128.0
2576,6107,Y,No,17.0,3.0,4.0,80.0,1.0,4969.0,3.0,3.0,22.0,6.0,13.0,7.0,211980.0
2577,6108,Y,No,11.0,3.0,1.0,80.0,1.0,16.0,2.0,4.0,3687.0,0.0,0.0,0.0,61116.0
2578,6109,Y,No,11.0,3.0,1.0,80.0,1.0,16.0,2.0,4.0,3687.0,0.0,0.0,0.0,61116.0
2579,6110,Y,Yes,23.0,4.0,2.0,80.0,0.0,11.0,2.0,4.0,1.0,0.0,0.0,5326.0,43752.0
2580,6111,Y,No,12.0,3.0,3.0,80.0,1.0,7.0,3.0,2.0,4.0,3.0,0.0,2333.0,110448.0
2581,6112,Y,No,18.0,3.0,1.0,80.0,2.0,14.0,3.0,1.0,13.0,8.0,5.0,12.0,143484.0
2582,6113,Y,No,18.0,3.0,1.0,80.0,2.0,14.0,3.0,1.0,13.0,8.0,5.0,12.0,143484.0
2583,6114,Y,No,18.0,3.0,1.0,80.0,2.0,14.0,3.0,1.0,13.0,8.0,5.0,12.0,143484.0
2584,6115,Y,No,13.0,3.0,3.0,80.0,1.0,18.0,5.0,3.0,1.0,2360.0,0.0,0.0,129576.0
2585,6116,Y,No,13.0,3.0,3.0,80.0,1.0,18.0,5.0,3.0,1.0,2360.0,0.0,0.0,129576.0
2586,6117,Y,No,13.0,3.0,3.0,80.0,1.0,18.0,5.0,3.0,1.0,2360.0,0.0,0.0,129576.0
2587,6118,Y,Yes,15.0,3.0,4.0,80.0,2.0,10.0,3.0,2.0,10.0,2.0,6.0,7.0,74148.0
2588,6119,Y,Yes,15.0,3.0,4.0,80.0,2.0,10.0,3.0,2.0,10.0,2.0,6.0,7.0,74148.0
2589,6120,Y,No,21.0,4.0,3.0,80.0,2.0,9.0,4.0,2.0,9.0,7.0,1.0,9882.0,105516.0
2590,6121,Y,No,21.0,4.0,3.0,80.0,2.0,9.0,4.0,2.0,9.0,7.0,1.0,9882.0,105516.0
2591,6122,Y,Yes,24.0,4.0,3.0,80.0,1.0,10.0,2.0,2.0,3.0,2.0,0.0,2.0,33816.0
2592,6123,Y,Yes,24.0,4.0,3.0,80.0,1.0,10.0,2.0,2.0,3.0,2.0,0.0,2.0,33816.0
2593,6124,Y,No,14.0,3.0,2.0,80.0,0.0,21.0,3.0,2.0,21.0,8.0,12.0,8.0,237996.0
2594,6125,Y,Yes,20.0,4.0,2.0,80.0,0.0,1953.0,2.0,2.0,8.0,5.0,2.0,2.0,34500.0
2595,6126,Y,Yes,20.0,4.0,2.0,80.0,0.0,1953.0,2.0,2.0,8.0,5.0,2.0,2.0,34500.0
2596,6127,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,2.0,2.0,5.0,2.0,5284.0,3.0,71196.0
2597,6128,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,2.0,2.0,5.0,2.0,5284.0,3.0,71196.0
2598,6129,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,2.0,2.0,5.0,2.0,5284.0,3.0,71196.0
2599,6130,Y,No,13.0,3.0,1.0,80.0,0.0,15.0,5.0,3.0,1.0,0.0,0.0,0.0,81780.0
2600,6131,Y,No,13.0,3.0,1.0,80.0,0.0,15.0,5.0,3.0,1.0,0.0,0.0,0.0,81780.0
2601,6132,Y,No,15.0,3.0,3.0,80.0,0.0,4.0,6.0,3.0,1420.0,2.0,1.0,2.0,52488.0
2602,6133,Y,No,16.0,3.0,4.0,80.0,1.0,5.0,1.0,3.0,5.0,3.0,0.0,4.0,52812.0
2603,6134,Y,No,16.0,3.0,4.0,80.0,1.0,5.0,1.0,3.0,5.0,3.0,0.0,4.0,52812.0
2604,6135,Y,No,16.0,3.0,4.0,80.0,1.0,5.0,1.0,3.0,5.0,3.0,0.0,4.0,52812.0
2605,6136,Y,No,12.0,3.0,3.0,80.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,27516.0
2606,6137,Y,No,11.0,3.0,3.0,80.0,0.0,6345.0,1.0,2.0,10.0,7.0,1.0,1.0,133236.0
2607,6138,Y,Yes,12.0,3.0,3.0,80.0,0.0,9.0,2.0,3.0,5.0,4.0,1.0,2564.0,109128.0
2608,6139,Y,Yes,12.0,3.0,3.0,80.0,0.0,9.0,2.0,3.0,5.0,4.0,1.0,2564.0,109128.0
2609,6140,Y,Yes,12.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,8.0,7.0,0.0,1910.0,91584.0
2610,6141,Y,Yes,12.0,3.0,3.0,80.0,0.0,10.0,2.0,3.0,8.0,7.0,0.0,1910.0,91584.0
2611,6142,Y,No,18.0,3.0,1.0,80.0,0.0,8311.0,6.0,3.0,3.0,2.0,0.0,2.0,43548.0
2612,6143,Y,No,13.0,3.0,1.0,80.0,1.0,8.0,2.0,2.0,6.0,3.0,5292.0,0.0,79824.0
2613,6144,Y,No,17.0,3.0,3.0,80.0,0.0,6.0,2.0,2.0,4.0,3.0,1.0,2.0,63912.0
2614,6145,Y,No,17.0,3.0,3.0,80.0,0.0,6.0,2.0,2.0,4.0,3.0,1.0,2.0,63912.0
2615,6146,Y,No,17.0,3.0,3.0,80.0,0.0,6.0,2.0,2.0,4.0,3.0,1.0,2.0,63912.0
2616,6147,Y,No,19.0,3.0,4.0,80.0,2.0,10.0,0.0,4.0,5.0,2.0,0.0,3.0,57252.0
2617,6148,Y,No,19.0,3.0,4.0,80.0,2.0,10.0,0.0,4.0,5.0,2.0,0.0,3.0,57252.0
2618,6149,Y,No,19.0,3.0,4.0,80.0,2.0,10.0,0.0,4.0,5.0,2.0,0.0,3.0,57252.0
2619,6150,Y,No,16.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,6.0,3.0,9990.0,4.0,26124.0
2620,6151,Y,No,20.0,4.0,1.0,80.0,1.0,6.0,6.0,1.0,6.0,5.0,1.0,4.0,76764.0
2621,6152,Y,No,20.0,4.0,1.0,80.0,1.0,6.0,6.0,1.0,6.0,5.0,1.0,4.0,76764.0
2622,6153,Y,No,11.0,3.0,3.0,80.0,1.0,22.0,2.0,3.0,10.0,7.0,0.0,8.0,128868.0
2623,6154,Y,No,11.0,3.0,3.0,80.0,1.0,22.0,2.0,3.0,10.0,7.0,0.0,8.0,128868.0
2624,6155,Y,No,11.0,3.0,3.0,80.0,1.0,22.0,2.0,3.0,10.0,7.0,0.0,8.0,128868.0
2625,6156,Y,No,22.0,4.0,3.0,80.0,0.0,7.0,2.0,3.0,6.0,4.0,0.0,4.0,37224.0
2626,6157,Y,No,22.0,4.0,3.0,80.0,0.0,7.0,2.0,3.0,6.0,4.0,0.0,4.0,37224.0
2627,6158,Y,No,22.0,4.0,3.0,80.0,0.0,7.0,2.0,3.0,6.0,4.0,0.0,4.0,37224.0
2628,6159,Y,Yes,23.0,4.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,29664.0
2629,6160,Y,Yes,23.0,4.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,29664.0
2630,6161,Y,No,14.0,3.0,2.0,80.0,0.0,5.0,2.0,3.0,4.0,3.0,1.0,2.0,27264.0
2631,6162,Y,No,14.0,3.0,2.0,80.0,0.0,5.0,2.0,3.0,4.0,3.0,1.0,2.0,27264.0
2632,6163,Y,No,14.0,3.0,2.0,80.0,0.0,5.0,2.0,3.0,4.0,3.0,1.0,2.0,27264.0
2633,6164,Y,No,19.0,3.0,2.0,80.0,1.0,10.0,4.0,3.0,3.0,2.0,1.0,2.0,77160.0
2634,6165,Y,No,19.0,3.0,2.0,80.0,1.0,10.0,4.0,3.0,3.0,2.0,1.0,2.0,77160.0
2635,6166,Y,Yes,22.0,4.0,3.0,80.0,1.0,16.0,2.0,3.0,5.0,3.0,0.0,4.0,51408.0
2636,6167,Y,Yes,22.0,4.0,3.0,80.0,1.0,16.0,2.0,3.0,5.0,3.0,0.0,4.0,51408.0
2637,6168,Y,No,13.0,3.0,3.0,80.0,0.0,23.0,5.0,3.0,20.0,18.0,15.0,4869.0,234444.0
2638,6169,Y,No,13.0,3.0,3.0,80.0,0.0,23.0,5.0,3.0,20.0,18.0,15.0,4869.0,234444.0
2639,6170,Y,No,13.0,3.0,3.0,80.0,0.0,23.0,5.0,3.0,20.0,18.0,15.0,4869.0,234444.0
2640,6171,Y,No,19.0,3.0,1.0,80.0,1.0,1.0,3.0,2.0,1.0,2514.0,1.0,0.0,21480.0
2641,6172,Y,Yes,12.0,3.0,1.0,80.0,0.0,9.0,1.0,3.0,8.0,7.0,7.0,7.0,90636.0
2642,6173,Y,Yes,12.0,3.0,1.0,80.0,0.0,9.0,1.0,3.0,8.0,7.0,7.0,7.0,90636.0
2643,6174,Y,Yes,12.0,3.0,1.0,80.0,0.0,9.0,1.0,3.0,8.0,7.0,7.0,7.0,90636.0
2644,6175,Y,Yes,14.0,3.0,1.0,80.0,2.0,12.0,4.0,2.0,6.0,2.0,3.0,2480.0,65604.0
2645,6176,Y,Yes,14.0,3.0,1.0,80.0,2.0,12.0,4.0,2.0,6.0,2.0,3.0,2480.0,65604.0
2646,6177,Y,Yes,11.0,3.0,4.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,0.0,2.0,57456.0
2647,6178,Y,Yes,11.0,3.0,4.0,80.0,0.0,4.0,2.0,3.0,3.0,2.0,0.0,2.0,57456.0
2648,6179,Y,No,20.0,4.0,2.0,80.0,3.0,15.0,0.0,3.0,12.0,11.0,11.0,8393.0,76524.0
2649,6180,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,29244.0
2650,6181,Y,No,22.0,4.0,2.0,80.0,3.0,7.0,6.0,2.0,5.0,3.0,0.0,4.0,33192.0
2651,6182,Y,No,22.0,4.0,2.0,80.0,3.0,7.0,6.0,2.0,5.0,3.0,0.0,4.0,33192.0
2652,6183,Y,No,19.0,3.0,2.0,80.0,1.0,5.0,3.0,3.0,4.0,2.0,6003.0,1.0,52104.0
2653,6184,Y,No,19.0,3.0,2.0,80.0,1.0,5.0,3.0,3.0,4.0,2.0,6003.0,1.0,52104.0
2654,6185,Y,Yes,18.0,3.0,2.0,80.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,4404.0,32340.0
2655,6186,Y,Yes,18.0,3.0,2.0,80.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,4404.0,32340.0
2656,6187,Y,Yes,18.0,3.0,2.0,80.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,4404.0,32340.0
2657,6188,Y,Yes,21.0,4.0,4.0,80.0,0.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,28848.0
2658,6189,Y,Yes,21.0,4.0,4.0,80.0,0.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,28848.0
2659,6190,Y,Yes,21.0,4.0,4.0,80.0,0.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,28848.0
2660,6191,Y,No,11.0,3.0,1.0,80.0,1.0,11.0,3.0,3.0,7.0,6.0,7.0,6.0,98844.0
2661,6192,Y,No,11.0,3.0,1.0,80.0,1.0,11.0,3.0,3.0,7.0,6.0,7.0,6.0,98844.0
2662,6193,Y,No,16.0,3.0,4.0,80.0,2.0,16.0,5.0,1.0,10.0,9.0,4.0,7.0,149880.0
2663,6194,Y,No,13.0,3.0,4.0,80.0,1.0,9.0,2.0,2.0,9.0,8.0,4575.0,0.0,83184.0
2664,6195,Y,No,13.0,3.0,4.0,80.0,1.0,9.0,2.0,2.0,9.0,8.0,4575.0,0.0,83184.0
2665,6196,Y,No,13.0,3.0,4.0,80.0,1.0,9.0,2.0,2.0,9.0,8.0,4575.0,0.0,83184.0
2666,6197,Y,No,14.0,3.0,2.0,80.0,2.0,10.0,2.0,2.0,9767.0,2.0,0.0,2.0,64164.0
2667,6198,Y,No,14.0,3.0,2.0,80.0,2.0,10.0,2.0,2.0,9767.0,2.0,0.0,2.0,64164.0
2668,6199,Y,No,14.0,3.0,2.0,80.0,2.0,10.0,2.0,2.0,9767.0,2.0,0.0,2.0,64164.0
2669,6200,Y,No,20.0,4.0,4.0,80.0,1.0,8.0,3.0,3.0,5.0,4.0,0.0,3.0,25584.0
2670,6201,Y,No,11.0,3.0,4.0,80.0,0.0,8.0,5.0,3.0,5.0,4.0,0.0,2.0,46056.0
2671,6202,Y,No,11.0,3.0,4.0,80.0,0.0,8.0,5.0,3.0,5.0,4.0,0.0,2.0,46056.0
2672,6203,Y,No,11.0,3.0,4.0,80.0,0.0,8.0,5.0,3.0,5.0,4.0,0.0,2.0,46056.0
2673,6204,Y,No,17.0,3.0,4.0,80.0,2.0,23.0,0.0,3.0,2.0,2.0,2.0,2.0,235524.0
2674,6205,Y,No,17.0,3.0,4.0,80.0,2.0,23.0,0.0,3.0,2.0,2.0,2.0,2.0,235524.0
2675,6206,Y,No,17.0,3.0,4.0,80.0,2.0,23.0,0.0,3.0,2.0,2.0,2.0,2.0,235524.0
2676,6207,Y,No,11.0,3.0,3.0,80.0,0.0,6990.0,3.0,1.0,23.0,5.0,14.0,10.0,155232.0
2677,6208,Y,No,11.0,3.0,3.0,80.0,0.0,6990.0,3.0,1.0,23.0,5.0,14.0,10.0,155232.0
2678,6209,Y,No,12.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,10.0,0.0,1.0,6426.0,54696.0
2679,6210,Y,Yes,12.0,3.0,4.0,80.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,230952.0
2680,6211,Y,Yes,12.0,3.0,4.0,80.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,230952.0
2681,6212,Y,Yes,12.0,3.0,4.0,80.0,0.0,40.0,2.0,3.0,31.0,15.0,13.0,8.0,230952.0
2682,6213,Y,No,13.0,3.0,3.0,80.0,2.0,3.0,3.0,3.0,3507.0,2.0,2.0,1.0,28800.0
2683,6214,Y,No,13.0,3.0,3.0,80.0,2.0,3.0,3.0,3.0,3507.0,2.0,2.0,1.0,28800.0
2684,6215,Y,No,13.0,3.0,3.0,80.0,2.0,3.0,3.0,3.0,3507.0,2.0,2.0,1.0,28800.0
2685,6216,Y,Yes,13.0,3.0,2.0,80.0,1.0,10.0,3.0,3.0,8.0,7.0,4.0,7.0,68148.0
2686,6217,Y,Yes,13.0,3.0,2.0,80.0,1.0,10.0,3.0,3.0,8.0,7.0,4.0,7.0,68148.0
2687,6218,Y,Yes,13.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,6524.0,5.0,1.0,3.0,43464.0
2688,6219,Y,Yes,13.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,6524.0,5.0,1.0,3.0,43464.0
2689,6220,Y,No,16.0,3.0,2.0,80.0,1.0,22.0,2.0,3.0,18.0,16.0,11.0,8.0,199140.0
2690,6221,Y,No,21.0,4.0,4.0,80.0,1.0,7.0,2.0,3.0,5.0,0.0,1.0,4.0,26856.0
2691,6222,Y,No,20.0,4.0,3.0,80.0,0.0,7.0,5.0,3.0,7.0,7.0,5.0,7.0,30840.0
2692,6223,Y,Yes,12.0,3.0,2.0,80.0,2.0,18.0,3.0,3.0,10.0,9.0,6.0,9.0,66924.0
2693,6224,Y,Yes,12.0,3.0,2.0,80.0,2.0,18.0,3.0,3.0,10.0,9.0,6.0,9.0,66924.0
2694,6225,Y,Yes,23.0,4.0,3.0,80.0,0.0,16.0,2.0,4.0,15.0,9.0,10.0,10.0,55188.0
2695,6226,Y,Yes,23.0,4.0,3.0,80.0,0.0,16.0,2.0,4.0,15.0,9.0,10.0,10.0,55188.0
2696,6227,Y,Yes,23.0,4.0,3.0,80.0,0.0,16.0,2.0,4.0,15.0,9.0,10.0,10.0,55188.0
2697,6228,Y,Yes,20.0,4.0,4.0,80.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0,28104.0
2698,6229,Y,Yes,20.0,4.0,4.0,80.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0,28104.0
2699,6230,Y,Yes,20.0,4.0,4.0,80.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0,28104.0
2700,6231,Y,Yes,13.0,3.0,2.0,80.0,3.0,16.0,3.0,3.0,2.0,2.0,2.0,2.0,73608.0
2701,6232,Y,Yes,13.0,3.0,2.0,80.0,3.0,16.0,3.0,3.0,2.0,2.0,2.0,2.0,73608.0
2702,6233,Y,No,21.0,4.0,2.0,80.0,0.0,17.0,3.0,4.0,8.0,5.0,1.0,6.0,122652.0
2703,6234,Y,No,21.0,4.0,2.0,80.0,0.0,17.0,3.0,4.0,8.0,5.0,1.0,6.0,122652.0
2704,6235,Y,No,21.0,4.0,2.0,80.0,0.0,17.0,3.0,4.0,8.0,5.0,1.0,6.0,122652.0
2705,6236,Y,No,14.0,3.0,3.0,80.0,1.0,19.0,5.0,2.0,5096.0,7.0,0.0,8.0,57720.0
2706,6237,Y,No,11.0,3.0,2.0,80.0,1.0,9.0,3.0,4.0,9.0,7.0,0.0,0.0,63084.0
2707,6238,Y,Yes,18.0,3.0,3.0,80.0,1.0,19.0,3.0,3.0,2.0,2.0,2.0,2.0,51084.0
2708,6239,Y,Yes,11.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,6.0,2.0,5649.0,4.0,69228.0
2709,6240,Y,Yes,11.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,6.0,2.0,5649.0,4.0,69228.0
2710,6241,Y,Yes,11.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,6.0,2.0,5649.0,4.0,69228.0
2711,6242,Y,Yes,23.0,4.0,3.0,80.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,20424.0
2712,6243,Y,Yes,23.0,4.0,3.0,80.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,20424.0
2713,6244,Y,Yes,21.0,4.0,3.0,80.0,2.0,1.0,2.0,3.0,0.0,0.0,2081.0,0.0,19212.0
2714,6245,Y,No,13.0,3.0,2.0,80.0,1.0,13.0,3.0,3.0,8.0,7.0,0.0,7.0,130140.0
2715,6246,Y,No,17.0,3.0,1.0,80.0,1.0,7.0,6.0,3.0,1.0,4376.0,0.0,0.0,26124.0
